0.58002514,0.73486274,-0.7806549,-0.3425124,-0.08049104,-0.5945039,-0.59810495,-0.44877934,0.5951315,0.2786285,-0.9997834,0.28073362,0.62248963,0.45836028,-0.63149095,-0.363705,0.68631697,0.5879359,-0.85099196,-0.58891493,0.0021788925,-0.6581974,-0.23043923,-0.04730375,-0.16190755,-0.14922413,-0.51045555,-0.063021794,0.6610749,0.6987433,0.4489505,0.24825059,0.4954801,0.43220592,-0.8622858,0.59758127,-0.042564884,0.7001524,0.64858973,-0.011708449,0.092630334,0.36438373,-0.6421217,0.3178827,-0.8212136,-0.36655748,-0.035990894,-0.07294315,0.030802239,0.3596257
0.5715415,-0.026005566,-1.0764517,-0.09752781,-0.3385169,-0.89872533,-0.94613624,-0.08877607,0.89444715,0.21211013,-0.5905698,-0.009953463,0.620986,-0.18730478,-0.80452275,-0.16464677,1.302097,0.36987758,0.39734852,0.528286,0.44918227,-1.2152171,-0.1037902,0.33657724,0.26553357,-0.08527369,-0.4094334,0.1394499,0.7084684,-0.009357495,0.95584047,-0.17258537,0.001348405,0.28606692,-0.43306586,0.6033074,-0.79919434,0.48448455,0.43320265,0.29731143,0.12843858,-0.5260896,-0.9001827,-0.32373512,-0.22012542,0.54763603,-0.21067165,0.09186819,-0.57244384,0.22422951
0.5128731,-0.2892141,-0.08875419,0.45240375,-0.33899602,-0.2204064,-0.9669953,0.060739256,-0.6407131,0.38870823,-0.45681304,0.19635037,-0.37903807,-0.24998644,-0.22309838,0.094877,0.20236824,-0.58971995,-0.9609837,0.6808772,-0.1715532,-0.9432602,-0.20666784,-0.39268762,-0.5393358,0.59612614,-0.29579124,0.7083125,-0.43859607,0.39904454,0.10151018,0.09954232,-0.7115732,1.1015776,-0.68655175,-0.379886,-0.4945757,0.48102072,0.4908031,0.77923346,0.13351367,-0.0047968207,0.2664119,0.7101666,-0.7408974,0.064187676,-0.532253,0.35252416,0.19568814,-0.2504532
-0.4782321,0.13464502,-0.33281654,0.42501006,0.22197933,0.8550779,0.35142902,0.20936486,-0.55107135,-1.0348376,0.20338477,-0.44461685,-0.40317988,0.5190087,-0.19624043,0.5818915,0.109517515,0.5363996,0.050401956,0.22463444,0.41389114,-1.3000093,-0.8222627,0.30047864,0.406022,1.0058888,-1.1669459,-0.48948857,0.45495453,-0.2416893,0.7638541,0.0926165,-0.42056176,-0.8546545,-0.09516705,-0.7637541,0.28171688,0.4575726,-0.93665546,0.22870605,0.6326172,0.07140523,-0.32314017,-0.7927975,-0.75868225,0.17938447,0.7400959,0.4697308,1.3272848,0.046180822
0.13006493,0.2388745,-0.82164586,0.008499663,-0.63094974,0.73573655,0.32158962,0.89510554,-0.069656335,0.371981,-0.0124929575,0.14954941,-0.2805255,-0.10798112,0.7323592,-0.8024541,1.051589,0.09910351,-0.13948455,-0.19107786,-0.85969794,0.63875127,-0.7753513,0.025735784,0.65532416,0.386748,0.5394861,1.1213704,1.4687246,0.3714715,0.4098751,-0.01398188,0.50938016,-0.9972826,0.30322385,-0.28047574,0.29521748,-0.15975355,-0.5646247,0.69255394,0.31657982,-0.024765072,0.0958463,1.1331991,-0.09598675,0.8778565,-0.12140082,-0.7972149,-0.8595852,-0.0045050774
-0.93495643,0.22031708,-1.4317222,0.04332341,-0.020481352,0.59281236,0.3940899,0.45839864,-0.022982623,0.583295,-0.22548509,0.03320804,-1.1676376,0.12503706,0.7497893,-0.5516629,1.0199132,-0.2541547,-0.19972967,-0.021357635,-1.1744033,0.8837451,-0.88563293,0.52354896,1.1974959,0.14306745,0.23522668,0.15189062,1.4301763,0.5719948,0.20641239,-0.063367724,0.44728893,-0.91807884,0.20318314,-0.48702338,0.078318484,-0.39918792,-0.18043663,-0.04699723,-0.57003665,0.021682583,0.62983376,1.1464387,0.5533221,0.59354854,-0.3732615,-0.99964,-0.7730493,0.35697466
-0.016296746,1.0738944,-0.9829577,-0.31661272,0.14210463,0.5927796,0.08724314,0.4734565,-0.2508649,-0.2783813,0.45201904,-0.2000368,-0.7994189,0.25066072,0.16575311,0.16153857,1.2044634,-0.53614897,0.73221314,-0.41119257,-0.82884026,0.005764402,-0.06943553,0.35472372,0.14444038,0.52645296,0.2609649,0.92145294,0.92248535,0.9338678,0.41309157,-0.4833952,0.69651175,-1.1163396,-0.43097678,0.44479096,0.22582701,-0.452994,-0.77339566,0.19720581,0.25909126,-0.63874227,0.26969847,0.8055235,-1.0278828,0.7249594,-0.31972572,-1.2748775,-0.44980526,-0.22605741
-0.6815152,0.818715,-0.56851196,-0.43473732,-0.2758243,0.8381394,0.17142975,0.5568324,-0.05725824,-0.05816618,-0.08881054,-0.05137988,-0.66201127,0.41488117,0.25713423,0.065986775,1.0277861,-0.10185709,0.5641868,-0.5308689,-0.3503981,0.16727822,-0.8686363,0.41641614,-0.20577008,0.6421159,-0.1416594,0.628086,0.60053974,0.372155,0.25708786,-0.51668674,0.72445273,-0.94854134,-0.48841882,0.068816274,0.39589635,-0.29163158,-0.22237398,0.291618,-0.19864413,-0.7067147,0.57617,1.2025284,-0.6314541,0.3349106,-0.34387365,-1.1646743,-0.45915964,-0.12798211
0.109161474,0.5703974,-0.88326454,0.077852026,0.38818416,-0.20798403,-0.07705565,0.514499,0.16191,-0.44711322,0.10483423,-0.26645434,-0.7177079,0.499883,-0.15274197,-0.87291956,0.5900877,-0.28282276,0.3928762,0.5069953,-0.47071767,0.20177664,-0.7918862,0.037823334,0.64326257,0.38524923,0.47057492,0.8231372,0.87842757,0.74929357,0.2627674,-0.7116382,0.49953812,-0.30995768,-0.050270423,0.2115268,-0.5285419,-0.93940747,0.73472667,0.63376635,0.047925547,0.29080313,0.608327,1.0826311,-0.78369355,0.32778314,-0.19555944,-0.6780305,-1.1105919,0.54473245
-0.66709,0.26079893,-0.9248525,-0.2518928,-0.75163543,0.94232345,0.43562633,0.62903666,-0.3083872,-0.2889917,-0.66487104,-0.24493855,-0.935379,-0.043274518,-0.13661864,0.65868396,0.56457335,-0.01818538,-0.17733605,-0.81135345,-0.631733,0.02363673,-0.44815063,-0.50369096,0.25223345,0.70992845,0.10714929,0.5510308,0.57643676,-0.07139955,0.114927694,-0.27205846,0.46305427,-1.050245,-0.52837276,-0.104408056,0.3938749,-0.40306407,0.27435273,0.71492535,-0.10029976,-0.31728402,0.7834218,0.52444446,0.16073823,0.26001588,-1.2529674,-0.777143,-0.4134396,0.46992663
