-0.05551416	-0.2265055	0.2349437	0.094034515	-0.11950757	-0.0011784995	0.1175307	0.007277108	-0.21648972	-0.09702575	-0.006739589	-0.28446835	-0.33844963	0.08228099	0.154251	0.34349105	-0.15917385	-0.51501936	0.073368296	0.09127477	-0.13481063	0.14322843	-0.039417483	0.59499526	0.18069549	0.011596731	0.32682362	-0.2144314	-0.048505425	-0.18561569	-0.105573535	-0.13071321	0.38582966	0.17641471	0.1433731	-0.15159121	-0.0083853975	0.061234217	-0.18797061	0.21657418	-0.088592194	-0.16924185	-0.004065331	-0.18860866	0.2783569	0.1366864	-0.4106784	0.25323057	0.13052994	-0.39038053
-0.049690794	-0.50823647	0.104074	-0.065341264	-0.10906438	0.040635314	0.028590672	-0.33880395	-0.12235029	-0.43882462	-0.01052801	-0.51488245	-0.12177213	-0.17707032	0.06868892	-0.21524954	-0.1190119	-0.16592549	-0.27804223	0.047677897	-0.20828061	-0.06500464	0.04177179	-0.107149914	0.0036492061	0.016744088	0.020846399	0.1995364	-0.14384498	-0.07989878	-0.2962476	0.25361997	-0.36255297	-0.2277369	-0.032930333	0.044794694	-0.070157014	-0.16845661	-0.03575475	-0.7167432	0.39358288	0.16487801	-0.08785999	0.4364215	-0.2538525	-0.18654011	-0.74886465	-0.40598553	0.113318965	0.1249497
0.5803064	0.4653636	0.3620489	0.22106707	-0.09460538	-0.020654863	-0.040091325	0.71714336	0.014028415	-0.07092033	0.14611766	-0.17834477	-0.1699942	0.13122448	-0.46066183	0.16750553	-0.074128635	0.0042530335	-0.093361646	-0.15841845	-0.3775676	-0.11437171	0.15813424	-0.22021997	0.024603711	0.2923529	-0.10560964	0.39918408	-0.34081122	-0.034341402	-0.16447711	0.2561119	-0.37687165	-0.017121669	0.08097166	-0.075993694	-0.19042705	0.15591389	-0.07596243	0.17686068	-0.088286586	-0.080694914	-0.1656462	-0.12438829	0.14234069	0.4113273	0.20205757	-0.12262628	0.5485213	-0.53376025
-0.33951798	0.039145716	-0.37830853	-0.0017310831	0.21127164	0.19866139	0.4913197	0.41028827	-0.31060538	-0.09714844	-0.114100136	-0.04846649	-0.17141813	0.6543605	0.006853167	0.26444492	-0.07197554	0.07058813	-0.056572225	0.15046832	-0.14159752	-0.02287466	-0.14409083	-0.10569973	0.087396555	0.09269366	-0.115863316	-0.033484418	0.3529076	0.0091551	0.23325105	-0.14421079	-0.50695753	-0.14455609	-0.19191547	-0.24434307	-0.080019414	-0.02171689	-0.6434572	0.54866415	-0.09217953	0.013358415	-0.057862975	-0.20607214	-0.064307675	0.050004754	0.10324509	0.38350326	0.23485808	0.29188284
-0.2535822	-0.19080426	0.05098232	-0.15892813	-0.016334917	0.017316481	0.25497317	0.05749919	0.24328792	-0.11622934	-0.18655984	-0.35724512	-0.19958717	-0.012853871	-0.10703043	-0.09371957	0.14907825	0.024730131	-0.4266919	0.17021535	0.013884234	0.19468634	0.048695233	0.43318507	-0.1739949	-0.31210354	-0.26873824	-0.12564504	0.09981762	0.043187954	0.06942177	-0.0021395762	-0.027013035	0.15891816	-0.2920877	0.021544084	0.29271427	-0.106762566	0.08965926	-0.19417274	-0.067241736	-0.1314521	-0.29555213	0.000860726	0.19811004	0.4634892	0.05194373	-0.011787544	0.0076707583	-0.23973013
-0.20924109	0.08383999	-0.14342777	0.124763966	-0.070717916	0.035671994	0.22301137	-0.35276836	0.0852227	-0.044629883	-0.34364608	-0.19152917	-0.21427105	0.075931825	0.15417458	-0.23641287	0.06587064	-0.0023105077	0.3071271	0.22046933	0.055808093	0.031388056	-0.09655974	-0.091317475	0.12078397	-0.6582121	-0.13698314	-0.06717703	0.22746849	-0.26035678	0.11768036	-0.71865386	0.30315796	0.048589416	0.69222075	-0.29939023	-0.38286796	0.72489214	-0.116664045	0.17521599	-0.18870486	0.2743808	0.017730055	0.14400661	0.15819265	0.40656242	-0.03317998	-0.3041704	0.06196628	0.0058784084
0.005807911	0.010509149	-0.2599492	0.039412092	0.089858115	0.019458178	0.19564077	0.23710798	-0.10721833	0.47379795	0.1451567	-0.30792424	-0.24505043	-0.08963761	0.42880875	-0.23188922	-0.17793304	0.15220745	-0.16854222	0.4085065	0.11984872	0.24032481	-0.38211706	0.21713033	-0.16775993	0.13585839	0.21615684	-0.07067761	0.06631893	0.22093388	0.12831667	-0.032426175	-0.037595246	-0.2728345	-0.26290455	-0.32517225	-0.18325007	0.43204415	-0.38765115	0.287348	-0.28532782	0.43856245	-0.10719625	0.12822917	0.21615991	0.22958016	0.29385808	-0.18722935	0.17360348	-0.14195102
-0.0161351	0.07453264	-0.0642992	-0.028429672	0.2649103	0.030300856	0.25688705	0.08861259	-0.13313986	0.04680228	-0.18648374	0.09968339	-0.10958594	-0.23970643	-0.0056510777	0.21226494	0.1580059	-0.008745507	-0.08574115	-0.110866696	-0.03667865	-0.33609474	-0.24164411	0.25731477	0.35369045	-0.11703582	0.11860293	0.31722632	0.21062745	-0.35696617	-0.27288806	0.07556782	-0.20962827	-0.14956705	-0.029230993	0.04106106	-0.24968837	0.28186435	-0.07351937	0.16228811	-0.3665384	-0.07280903	0.041659914	0.049111944	0.649383	0.612424	-0.37034073	-0.1713744	0.11051986	0.07084997
0.08289518	-0.041630957	0.15446195	-0.13897346	0.009277495	0.4265889	0.32816696	-0.24864143	-0.33307818	0.10337968	-0.07762415	0.22681795	0.13173613	0.025369221	0.4993306	0.07443605	-0.051321454	0.055229332	-0.039416462	0.0386413	0.21192835	0.21899346	0.030713832	-0.26459008	-0.28344375	-0.05759179	-0.03775326	0.033242926	0.093277976	-0.1537348	0.40059134	-0.022807805	0.0144504	0.018177714	0.054143894	-0.0868285	0.14201231	0.019909637	-0.015376612	-0.23827958	0.022659162	0.109011084	-0.24534807	-0.272654	0.26405787	-0.123004645	0.33247444	-0.02327516	-0.030098572	0.14134464
-0.27200946	-0.034422673	0.14215459	0.063613765	-0.25439903	0.15637662	-0.20280582	-0.4775721	0.077239625	-0.11159155	-0.04088883	0.2455303	-0.013936267	-0.09552569	-0.117046855	0.020581638	-0.057371933	0.1798801	-0.09047671	0.15647924	0.23667851	0.061479457	0.18822339	-0.027003556	0.2384528	-0.062373072	-0.17942804	0.19791128	0.31612954	-0.10124317	-0.07284028	0.41135374	0.09257437	-0.2217981	-0.06828754	-0.1155014	0.031311158	-0.09785623	0.13010064	0.20695546	-0.17612502	0.289213	0.12733461	-0.0838834	-0.09057656	0.09211482	-0.2520552	-0.04133186	0.38667303	0.23694003
